brand_id,brand,t_hour,t_minute,ext_price
10008004,namelessunivamalg #4,18,40,166.38
10008005,namelessunivamalg #5,17,28,166.36
2004001,importoscholar #2,7,9,166.35
7016004,corpnameless #4,19,8,166.35
8003004,exportinameless #4,9,33,166.35
2002002,importoimporto #2,7,10,166.32
6015007,exportibrand #8,8,57,166.32
7006007,edu packamalg #2,8,53,166.32
8007010,brandnameless #10,18,15,166.28
6009004,maxicorp #4,18,20,166.25
8004007,edu packamalg #2,17,3,166.16
7014009,importoimporto #2,9,51,166.11
8008009,edu packexporti #2,17,16,166.08
5002001,exportiexporti #2,18,30,166.05
1003001,brandbrand #6,17,32,166.00
7011007,exportischolar #2,8,4,166.00
7007006,brandbrand #6,19,49,165.93
8014010,edu packmaxi #10,17,49,165.80
9014009,exportiedu pack #2,19,58,165.78
8007006,brandnameless #6,18,30,165.77
8014005,edu packamalg #2,19,1,165.75
2003001,exportiexporti #2,9,46,165.68
1002001,scholarbrand #4,8,16,165.66
3004001,edu packscholar #2,17,51,165.66
9002003,namelessmaxi #4,17,3,165.65
2004001,edu packunivamalg #8,9,38,165.60
6002008,importocorp #8,8,2,165.60
10005001,scholarunivamalg #1,7,38,165.60
9012006,importounivamalg #6,18,38,165.50
1003001,exportiexporti #2,8,19,165.48
2001001,importomaxi #10,9,18,165.36
9002002,importomaxi #2,17,50,165.34
8010004,univmaxi #4,19,18,165.32
6004002,edu packcorp #2,18,27,165.24
8007010,brandnameless #10,19,6,165.24
9009012,maximaxi #12,17,20,165.24
10006014,importoscholar #2,9,16,165.23
7002007,maxicorp #2,17,59,165.20
3002001,namelessunivamalg #13,9,52,165.12
10007015,brandunivamalg #15,9,45,165.12
5002002,importoscholar #2,6,6,165.11
4004001,edu packimporto #2,17,51,165.06
6001002,amalgcorp #2,18,27,165.06
9002008,importomaxi #8,19,12,165.03
2004001,edu packcorp #8,18,45,165.02
4003001,edu packamalg #2,17,59,165.00
9008008,namelessmaxi #8,17,42,165.00
6013004,exportibrand #4,8,35,164.97
3002001,maxibrand #4,19,24,164.91
7014005,edu packscholar #2,9,31,164.91
6005008,scholarcorp #8,19,10,164.85
8015007,exportischolar #2,9,52,164.84
7008004,namelessbrand #4,17,16,164.83
7009005,amalgscholar #2,19,31,164.83
8003008,exportinameless #8,17,16,164.64
10003011,exportiunivamalg #11,9,28,164.64
6009001,importobrand #2,18,21,164.56
9007009,amalgscholar #2,17,15,164.56
6001006,amalgcorp #6,9,23,164.45
6016002,corpbrand #2,6,13,164.43
6010003,amalgbrand #10,18,43,164.41
6013002,exportibrand #2,17,51,164.34
8007008,brandnameless #8,18,25,164.28
9015009,edu packmaxi #4,6,47,164.26
7010010,univnameless #10,9,0,164.25
1004001,amalgunivamalg #6,17,58,164.22
7014002,edu packnameless #2,18,16,164.19
8012010,importomaxi #10,17,1,164.16
3003001,amalgamalg #2,18,29,164.15
6001002,amalgcorp #2,17,7,164.14
4003001,amalgexporti #2,9,7,164.10
7004002,edu packbrand #2,19,45,164.10
4003001,importoamalgamalg #11,17,51,164.06
5002001,scholarunivamalg #1,6,15,164.06
8007004,brandnameless #4,8,53,164.06
6011004,amalgbrand #4,17,18,164.05
3004001,exportiimporto #2,17,4,164.01
7013004,exportinameless #4,17,22,163.99
10013004,corpnameless #8,18,57,163.95
3004001,edu packexporti #2,19,25,163.90
1001001,namelessunivamalg #4,19,19,163.80
2003001,brandmaxi #12,7,47,163.80
6004007,edu packscholar #2,9,36,163.80
6007002,brandcorp #2,8,50,163.80
8007008,brandnameless #8,9,25,163.80
10010009,univamalgamalg #9,18,20,163.80
2003002,exportiimporto #2,7,24,163.76
10003010,exportiunivamalg #10,8,40,163.76
6001002,amalgcorp #2,17,36,163.66
6013003,scholarunivamalg #12,18,15,163.60
1004001,importoedu pack #2,19,27,163.54
8014006,edu packmaxi #6,18,2,163.50
1001001,amalgscholar #2,17,28,163.48
1002002,importoamalg #2,8,34,163.46
4002001,corpbrand #10,17,49,163.41
4004001,amalgbrand #4,9,35,163.40
8004007,edu packamalg #2,19,36,163.36
9014002,edu packunivamalg #2,17,47,163.36
10014001,maxibrand #4,17,6,163.35
10016011,importoexporti #2,18,36,163.35
5003001,importoimporto #2,19,1,163.28
9013005,scholarcorp #6,18,40,163.24
2001001,amalgunivamalg #14,9,36,163.20
4001001,edu packimporto #2,17,46,163.20
8013004,exportimaxi #4,17,0,163.20
6010004,univbrand #4,18,18,163.17
8009010,maxinameless #10,8,19,163.13
6010004,univbrand #4,9,32,163.08
6010004,univbrand #4,18,1,162.96
10015009,scholaramalgamalg #9,9,12,162.96
3004001,corpmaxi #10,9,5,162.89
9014004,edu packunivamalg #4,17,26,162.83
5004001,brandcorp #2,17,6,162.82
2004001,maxiunivamalg #10,17,32,162.75
6010005,scholarnameless #8,6,52,162.75
10008010,namelessunivamalg #10,18,55,162.74
5004001,scholarnameless #6,9,38,162.72
6006004,corpcorp #4,19,37,162.72
6006003,edu packamalg #2,8,19,162.70
6014002,edu packbrand #2,17,18,162.68
8005005,importonameless #6,19,50,162.64
10012002,importounivamalg #3,17,3,162.63
2004001,brandmaxi #10,19,25,162.61
4003001,amalgexporti #2,9,30,162.60
9008008,namelessmaxi #8,9,20,162.57
6010008,univbrand #8,8,37,162.54
10004006,edu packexporti #2,9,43,162.54
2002001,edu packedu pack #2,18,27,162.40
6013002,exportibrand #2,18,54,162.40
6015004,scholarbrand #4,18,33,162.40
5001001,namelessmaxi #4,8,15,162.38
8001004,amalgnameless #4,9,19,162.36
8006004,corpnameless #4,18,49,162.36
9007011,importoexporti #2,9,41,162.36
10004003,edu packscholar #2,17,38,162.33
9004008,edu packmaxi #8,17,30,162.28
4001001,corpmaxi #4,17,24,162.18
10015001,scholaramalgamalg #1,18,56,162.11
7005006,scholarbrand #6,17,23,162.06
8015002,scholarmaxi #2,9,40,162.04
10010009,univamalgamalg #9,19,33,162.03
1004001,exportiexporti #2,8,22,162.01
6007004,brandcorp #4,9,5,162.00
10010013,univamalgamalg #13,19,33,162.00
10016013,corpamalgamalg #13,17,19,162.00
10006009,corpunivamalg #9,9,54,161.98
7012009,amalgamalg #2,9,2,161.96
7015002,scholarnameless #2,9,9,161.91
7009002,maxibrand #2,6,58,161.84
7002008,importobrand #8,17,36,161.82
8005001,univmaxi #2,19,1,161.82
2001001,edu packexporti #2,9,0,161.79
8008005,scholarunivamalg #16,17,30,161.76
7007008,brandbrand #8,19,32,161.70
9016005,edu packunivamalg #6,18,52,161.70
10004006,edu packexporti #2,9,3,161.70
3004001,edu packexporti #2,18,50,161.69
9009012,maximaxi #12,19,35,161.69
4001001,exportischolar #2,17,39,161.68
7014002,edu packnameless #2,9,36,161.68
1001001,importoamalg #2,9,33,161.65
5001001,namelessmaxi #4,9,3,161.50
9005003,edu packexporti #2,19,36,161.50
8003004,exportinameless #4,9,12,161.47
10003016,exportiunivamalg #16,19,13,161.40
6014005,edu packamalgamalg #8,6,12,161.38
6008005,edu packmaxi #6,9,52,161.33
10003007,exportiunivamalg #7,19,16,161.28
10014011,edu packamalgamalg #11,18,4,161.28
2004001,exportimaxi #8,9,30,161.25
7003004,exportibrand #4,19,44,161.24
7009010,maxibrand #10,8,37,161.20
2001001,amalgexporti #2,18,27,161.16
6011008,amalgbrand #8,18,7,161.16
10012014,importoamalgamalg #14,17,8,161.16
7002010,importobrand #10,9,8,161.12
7011010,amalgnameless #10,7,23,161.10
8007010,brandnameless #10,6,27,161.10
10007004,importoamalg #2,17,45,161.01
8005005,importonameless #6,8,36,161.00
8014009,edu packamalg #2,9,30,161.00
9007009,amalgscholar #2,9,36,161.00
9009006,maximaxi #6,9,54,161.00
9013006,exportiunivamalg #6,9,49,161.00
2004001,exportischolar #2,8,23,160.99
6007005,scholarunivamalg #10,19,25,160.96
7007010,brandbrand #10,9,58,160.95
7004004,edu packbrand #4,6,47,160.89
3004002,edu packexporti #2,7,33,160.82
2002001,amalgamalg #2,19,23,160.80
6008008,namelesscorp #8,9,38,160.77
7012007,amalgunivamalg #16,9,28,160.77
8008008,namelessnameless #8,9,30,160.75
3003001,exportiedu pack #2,9,16,160.74
1002001,corpmaxi #4,18,16,160.68
6015004,scholarbrand #4,17,32,160.68
3002002,importoexporti #2,6,57,160.60
9012006,importounivamalg #6,18,7,160.60
8007006,brandnameless #6,17,31,160.59
7010004,univnameless #4,9,16,160.56
8012005,corpmaxi #4,9,26,160.50
1002001,namelessmaxi #12,17,44,160.44
6015004,scholarbrand #4,9,41,160.40
9010005,edu packscholar #2,17,44,160.32
10002004,importounivamalg #4,19,28,160.32
10016011,importoexporti #2,8,50,160.32
8008001,amalgnameless #2,9,57,160.30
7003002,exportibrand #2,7,28,160.29
5004002,edu packscholar #2,7,13,160.20
6004006,edu packcorp #6,19,37,160.20
10003004,exportiunivamalg #4,7,14,160.16
2001001,amalgamalg #2,8,40,160.14
7002006,importobrand #6,17,25,159.96
2003001,namelessunivamalg #16,17,21,159.90
6003004,exporticorp #4,18,27,159.90
9002009,edu packexporti #2,17,54,159.90
2002001,edu packunivamalg #12,6,8,159.84
9013006,exportiunivamalg #6,8,46,159.82
3002001,namelessunivamalg #15,17,59,159.80
4002001,corpbrand #8,17,16,159.70
10013002,exportiamalgamalg #2,6,55,159.70
4001001,scholarmaxi #4,18,1,159.68
6015002,scholarbrand #2,18,0,159.68
10005005,scholarunivamalg #5,18,43,159.53
6008004,namelesscorp #4,19,11,159.50
9008005,corpunivamalg #6,9,39,159.40
6013004,exportibrand #4,9,43,159.39
10004013,edu packunivamalg #13,9,57,159.39
5004002,edu packscholar #2,7,10,159.36
7007008,brandbrand #8,18,31,159.34
9016008,corpunivamalg #8,7,36,159.34
9012011,importoamalg #2,19,39,159.30
10013002,exportiamalgamalg #2,17,58,159.30
7008008,namelessbrand #8,17,46,159.24
3002001,univamalgamalg #6,19,54,159.20
6013002,exportibrand #2,6,38,159.18
3004001,exportiimporto #2,18,2,159.16
5002001,scholarunivamalg #1,18,32,159.16
6013003,scholarunivamalg #12,18,28,159.12
6013005,edu packunivamalg #4,9,3,159.10
7012007,amalgunivamalg #16,19,43,159.10
8003004,exportinameless #4,19,40,159.08
4004001,maximaxi #12,7,36,159.00
7008004,namelessbrand #4,17,44,159.00
10003005,exportiunivamalg #5,19,0,159.00
8009010,maxinameless #10,9,12,158.97
8010002,univmaxi #2,7,36,158.96
8012006,importomaxi #6,9,40,158.92
7010008,univnameless #8,18,46,158.90
8006006,corpnameless #6,8,40,158.88
4004001,importoscholar #2,18,54,158.86
10011016,amalgamalgamalg #16,17,15,158.85
7003010,exportibrand #10,17,21,158.84
8016005,namelessunivamalg #10,19,41,158.84
10002001,importounivamalg #1,19,54,158.79
2002002,importoimporto #2,17,23,158.76
8009010,maxinameless #10,9,25,158.76
9015011,exportiamalg #2,19,13,158.75
2002001,exporticorp #4,18,38,158.70
8013008,exportimaxi #8,8,34,158.64
7004004,edu packbrand #4,17,50,158.62
5004001,amalgedu pack #2,6,21,158.56
8008001,amalgnameless #2,8,27,158.50
6011008,amalgbrand #8,17,53,158.47
2001001,importoimporto #2,18,58,158.46
8014007,namelessmaxi #10,9,29,158.46
1004001,exportiunivamalg #12,9,2,158.40
6006006,corpcorp #6,18,21,158.40
7004010,edu packbrand #10,17,26,158.40
7014002,edu packnameless #2,9,47,158.40
9013002,exportiunivamalg #2,19,46,158.40
4004001,edu packimporto #2,6,2,158.36
8006006,corpnameless #6,18,34,158.34
9004008,edu packmaxi #8,18,6,158.34
7001002,amalgbrand #2,19,23,158.27
6014005,edu packamalgamalg #8,8,6,158.25
9005003,edu packexporti #2,6,10,158.24
9012008,importounivamalg #8,7,48,158.24
10010002,univamalgamalg #2,17,5,158.22
3002001,edu packedu pack #2,19,8,158.16
2002001,exportiexporti #2,17,49,158.10
4002001,corpunivamalg #12,7,56,158.07
9006012,corpmaxi #12,8,38,158.00
10004010,edu packunivamalg #10,18,11,158.00
10008010,namelessunivamalg #10,9,45,157.96
10011017,importobrand #8,17,59,157.95
9007009,amalgscholar #2,18,27,157.92
10013014,exportiamalgamalg #14,17,36,157.92
8004004,edu packnameless #4,17,10,157.89
3003001,importonameless #8,8,54,157.85
8005006,scholarnameless #6,17,37,157.85
4003001,importoamalgamalg #11,17,22,157.82
3003002,exportiexporti #2,6,40,157.74
10004015,edu packscholar #2,17,12,157.68
6007008,brandcorp #8,7,7,157.62
6014004,edu packbrand #4,19,6,157.62
10008008,namelessunivamalg #8,9,8,157.60
10011001,amalgedu pack #2,17,31,157.60
8002004,importonameless #4,8,23,157.59
6005004,scholarcorp #4,8,33,157.56
10013015,exportiamalgamalg #15,18,44,157.56
1003002,exportiamalg #2,7,13,157.53
3004001,exportiimporto #2,17,36,157.52
2002001,amalgscholar #2,17,49,157.50
7007002,brandbrand #2,9,49,157.50
6014002,edu packbrand #2,17,4,157.41
4001001,amalgmaxi #4,19,47,157.32
4004001,amalgbrand #4,8,6,157.32
9012011,importoamalg #2,8,22,157.32
8016006,corpmaxi #6,19,29,157.30
8013002,exportimaxi #2,8,55,157.28
7006002,corpbrand #2,17,51,157.21
9011003,amalgamalg #2,8,43,157.20
10010013,univamalgamalg #13,17,7,157.20
6004002,edu packcorp #2,18,2,157.17
1003001,edu packedu pack #2,19,56,157.14
6010007,importoamalg #2,17,14,157.14
6015004,scholarbrand #4,9,26,157.12
10011016,amalgamalgamalg #16,8,23,157.12
4001001,corpmaxi #4,7,10,157.09
7012003,importonameless #4,17,14,157.08
10003010,exportiunivamalg #10,9,58,157.08
3003001,importonameless #8,19,37,157.04
10004015,edu packunivamalg #15,19,48,157.04
3004002,edu packexporti #2,7,3,157.03
8010007,corpbrand #4,19,8,157.00
8015003,importoamalg #2,17,15,157.00
6012008,importobrand #8,19,26,156.96
6015008,scholarbrand #8,18,29,156.96
7015003,univamalgamalg #17,17,13,156.96
8011006,amalgmaxi #6,19,58,156.91
8014005,edu packimporto #2,17,3,156.87
10013014,exportiamalgamalg #14,17,40,156.87
10011012,importoimporto #2,9,27,156.86
4003001,corpmaxi #6,17,44,156.80
9015011,exportiamalg #2,6,38,156.80
6007005,scholarunivamalg #10,18,8,156.76
6002008,importocorp #8,19,12,156.75
9008008,namelessmaxi #8,17,38,156.75
9015009,edu packmaxi #4,17,5,156.75
10013013,exportiamalgamalg #13,6,13,156.66
3001001,scholarmaxi #10,19,18,156.64
8014005,edu packimporto #2,8,4,156.64
10003011,exportiunivamalg #11,8,52,156.64
4001001,namelessmaxi #6,17,34,156.60
10008009,corpcorp #8,17,25,156.60
1003001,amalgimporto #2,17,20,156.57
5002001,importocorp #4,18,53,156.56
10005010,scholarunivamalg #10,17,24,156.53
10004004,edu packunivamalg #4,6,50,156.52
4002002,importoedu pack #2,7,59,156.48
9002009,edu packexporti #2,19,52,156.45
6015006,scholarbrand #6,17,46,156.42
7015002,scholarnameless #2,17,50,156.42
9013005,scholarcorp #6,19,51,156.42
9002011,maxinameless #10,19,3,156.40
4004001,importoscholar #2,9,52,156.35
9001003,importoexporti #2,7,17,156.27
9013012,exportiunivamalg #12,17,8,156.26
2004001,importoscholar #2,19,49,156.24
6011004,amalgbrand #4,9,27,156.24
9016006,corpunivamalg #6,18,59,156.24
10003004,exportiunivamalg #4,17,10,156.24
9015009,edu packmaxi #4,18,20,156.13
9006012,corpmaxi #12,7,2,156.10
2004001,corpbrand #2,9,0,156.00
2004001,edu packcorp #8,19,48,156.00
8011007,importounivamalg #6,18,3,156.00
4002002,importoedu pack #2,8,7,155.85
10002011,importounivamalg #11,8,50,155.84
8009008,maxinameless #8,18,43,155.80
1003002,exportiamalg #2,7,12,155.79
2001001,edu packmaxi #10,17,12,155.76
5001001,exportinameless #8,19,3,155.76
8011007,edu packmaxi #8,17,22,155.76
9010002,univunivamalg #2,7,25,155.76
10009006,maxiunivamalg #6,17,42,155.72
8007010,brandnameless #10,17,36,155.54
9009002,maximaxi #2,17,48,155.52
10001005,exporticorp #6,18,55,155.48
8006010,corpnameless #10,9,8,155.46
8009005,scholarunivamalg #7,19,8,155.42
1004001,importoedu pack #2,9,26,155.40
5001001,maxicorp #4,18,14,155.40
8016006,corpmaxi #6,7,48,155.34
7005010,scholarbrand #10,9,27,155.31
8015006,scholarmaxi #6,17,43,155.28
9014010,edu packunivamalg #10,17,40,155.23
8015007,exportischolar #2,6,21,155.12
5002001,importoedu pack #2,18,12,155.04
7002010,importobrand #10,6,33,155.04
7006004,null,9,25,155.04
5003002,exportischolar #2,7,34,154.98
8015002,scholarmaxi #2,18,34,154.98
9010008,univunivamalg #8,17,25,154.98
8005001,univmaxi #2,19,13,154.94
6011002,amalgbrand #2,9,32,154.84
2003001,scholarmaxi #12,9,54,154.80
5003001,exporticorp #2,19,6,154.80
7006004,corpbrand #4,17,12,154.80
9008009,importonameless #2,17,5,154.80
9009004,maximaxi #4,7,1,154.76
2004001,brandmaxi #10,9,27,154.70
10013015,exportiamalgamalg #15,9,44,154.70
3004001,corpmaxi #10,18,55,154.59
2002001,amalgamalg #2,8,33,154.50
9013012,exportiunivamalg #12,19,31,154.50
3003001,exportiedu pack #2,17,1,154.42
6006006,corpcorp #6,19,2,154.40
3002001,namelessunivamalg #15,9,41,154.36
8013007,amalgedu pack #2,19,29,154.32
6011004,amalgbrand #4,17,25,154.28
8015001,maxicorp #2,8,47,154.28
1003001,brandbrand #6,19,58,154.19
8003007,exportiamalg #2,18,10,154.14
1001001,importomaxi #4,17,37,154.10
9003008,exportimaxi #8,8,21,154.05
5002002,importoscholar #2,8,37,154.02
5004001,univmaxi #6,9,13,154.02
10013013,exportiamalgamalg #13,9,57,154.00
8004010,edu packnameless #10,8,57,153.99
7002004,importobrand #4,7,18,153.94
1001001,edu packexporti #2,8,0,153.90
4002001,corpcorp #6,8,2,153.90
7014010,edu packnameless #10,17,30,153.90
8010007,corpbrand #4,19,1,153.87
9008004,namelessmaxi #4,9,49,153.86
2003001,amalgbrand #4,18,58,153.85
8005002,scholarnameless #2,17,12,153.78
8005008,scholarnameless #8,17,49,153.76
3001002,amalgexporti #2,7,34,153.72
4001001,namelessmaxi #6,18,30,153.72
9002011,maxinameless #10,17,14,153.72
4004001,amalgbrand #4,18,11,153.66
4002001,exportiamalg #2,17,58,153.60
10016007,scholarnameless #4,18,19,153.60
7006004,corpbrand #4,18,29,153.58
3004001,corpmaxi #10,8,0,153.55
5002001,exportiexporti #2,18,46,153.54
10001017,importoamalgamalg #1,19,2,153.52
7008004,namelessbrand #4,9,3,153.51
6012002,importobrand #2,17,48,153.50
7012008,importonameless #8,19,9,153.50
9014004,edu packunivamalg #4,18,50,153.43
3003001,exportiedu pack #2,19,43,153.40
6007005,importoimporto #2,18,20,153.40
7014002,edu packnameless #2,6,16,153.40
9009008,maximaxi #8,9,20,153.40
10016007,scholarnameless #4,9,30,153.40
4003001,importoimporto #2,17,1,153.36
9010012,univunivamalg #12,9,49,153.36
2003001,amalgamalg #2,19,27,153.30
3003001,amalgmaxi #10,18,4,153.30
5002001,importoedu pack #2,17,13,153.30
8012004,importomaxi #4,19,27,153.30
9015002,scholarunivamalg #2,18,19,153.30
10002016,importounivamalg #16,17,24,153.30
6014001,amalgimporto #2,19,6,153.18
7003002,exportibrand #2,18,2,153.05
4002001,amalgimporto #2,18,8,153.00
5001001,scholarmaxi #12,19,17,153.00
5004001,scholarnameless #6,9,41,153.00
7009010,maxibrand #10,18,7,153.00
8003007,exportiamalg #2,17,36,153.00
8008002,namelessnameless #2,17,3,153.00
3004001,corpamalgamalg #11,17,19,152.96
6007005,scholarunivamalg #10,9,5,152.95
7016008,corpnameless #8,8,16,152.95
1004001,importounivamalg #12,8,18,152.90
10014001,edu packamalgamalg #1,18,4,152.88
9004008,edu packmaxi #8,18,24,152.82
9005008,scholarmaxi #8,18,51,152.82
5001001,scholarunivamalg #8,18,14,152.80
8012005,corpmaxi #4,19,1,152.79
10016013,corpamalgamalg #13,9,11,152.79
7016009,univnameless #10,18,34,152.76
10004012,edu packunivamalg #12,6,10,152.75
7013010,exportinameless #10,18,31,152.72
10006017,corpunivamalg #17,8,26,152.70
5001002,amalgscholar #2,6,20,152.64
6008001,exportinameless #10,17,5,152.64
8014003,exportiunivamalg #1,18,44,152.64
2004001,corpmaxi #8,19,7,152.62
8010004,univmaxi #4,18,28,152.60
9014010,edu packunivamalg #10,8,44,152.57
1001001,importoamalg #2,9,26,152.55
9002002,importomaxi #2,19,50,152.53
7006009,edu packexporti #2,17,22,152.50
9003006,exportimaxi #6,9,26,152.46
9016011,corpnameless #6,17,15,152.35
4001001,exportischolar #2,8,13,152.34
10004010,edu packunivamalg #10,18,14,152.28
10011013,amalgamalgamalg #13,19,20,152.28
4004001,amalgbrand #4,19,5,152.24
2002001,brandbrand #2,19,32,152.19
10015003,scholaramalgamalg #3,18,50,152.19
3003001,exportiimporto #2,17,34,152.16
8008001,amalgnameless #2,9,29,152.11
5003002,exportischolar #2,8,53,152.10
3003001,univamalgamalg #6,6,58,152.04
6003008,exporticorp #8,17,52,152.00
3001002,amalgexporti #2,7,58,151.95
10006009,corpunivamalg #9,18,27,151.91
4003001,corpcorp #2,9,28,151.84
8013002,exportimaxi #2,17,22,151.84
7004001,exportiamalg #2,8,34,151.83
8011007,edu packmaxi #8,8,57,151.83
10007004,importoimporto #2,19,33,151.83
6011008,amalgbrand #8,18,18,151.80
9008005,amalgedu pack #2,18,54,151.80
1001001,importoimporto #2,17,32,151.76
10016003,corpamalgamalg #3,9,45,151.71
8015010,scholarmaxi #10,9,59,151.70
4003001,amalgimporto #2,18,6,151.69
8010004,univmaxi #4,7,24,151.69
8015002,scholarmaxi #2,17,55,151.62
10008008,namelessunivamalg #8,19,53,151.62
9014012,edu packunivamalg #12,18,47,151.40
4004001,edu packscholar #2,17,8,151.38
9002002,importomaxi #2,18,15,151.38
6003001,importoimporto #2,17,28,151.36
6015007,exportibrand #8,8,51,151.36
10012002,importounivamalg #3,17,10,151.36
2002001,amalgscholar #2,18,35,151.35
10005005,scholarunivamalg #5,9,4,151.34
9001003,importoexporti #2,9,40,151.32
2004001,importoexporti #2,17,26,151.29
10011017,amalgamalgamalg #17,19,56,151.28
2001001,namelessnameless #10,9,59,151.26
2002001,edu packedu pack #2,17,48,151.23
3003001,amalgscholar #2,18,22,151.20
6009007,importoscholar #2,8,38,151.20
7002006,importobrand #6,19,41,151.20
7015008,scholarnameless #8,18,30,151.20
8009004,maxinameless #4,17,56,151.20
9009004,maximaxi #4,9,38,151.11
7012009,amalgamalg #2,17,41,151.08
